"ID","name"
"CL:0008024","cycling"
"CL:0000738","immune"
"CL:0002410","quiescent_stellate"
"CL:0000115","endothelial"
"CL:0002573","schwann"
"CL:0002410","activated_stellate"
"CL:0005019","epsilon"
"CL:0002275","gamma"
"CL:0000173","delta"
"CL:0002079","ductal"
"CL:0002064","acinar"
"CL:0000169","beta"
"CL:0000171","alpha"
